,Unnamed: 0.1,Unnamed: 0,Timestamp,Username,VideoID,Comment,Likes,Sentiment,Sentiment_category
172,172,200,2022-05-07,@alllllll1,4MVHi96NZls,god rtardedass bsh says like every fking word,0.0,0.0,Neutral
173,173,201,2022-12-06,@missionpossible00,4MVHi96NZls,tragedy,0.0,0.0,Neutral
174,174,202,2022-05-06,@tirtunemdouq,4MVHi96NZls,face looks like foot,0.0,0.0,Neutral
175,175,203,2022-05-05,@Itsdna93,4MVHi96NZls,style coats week please wear something feminine sunday least tomboy,0.0,-0.3,Negative
176,176,205,2022-04-29,@r.tghien,4MVHi96NZls,simply yet classy humble like coats verymuch,0.0,-0.03333333333333333,Neutral
177,177,206,2022-04-26,@birgitziegler8178,4MVHi96NZls,wonderfull,0.0,0.0,Neutral
178,178,207,2022-04-26,@squishymarshmallows6765,4MVHi96NZls,choice colors definitely cup tea thank hailey outfit inspirations,17.0,0.0,Neutral
179,179,208,2022-04-24,@faizahanif9515,4MVHi96NZls,dresses sacks like baggy,0.0,0.0,Neutral
180,180,209,2022-04-25,@Idk-wm6gk,4MVHi96NZls,style didnt even see clothes,0.0,0.0,Neutral
181,181,210,2022-04-24,@rannymahha7970,4MVHi96NZls,love natural beauty much,0.0,0.26666666666666666,Positive
182,182,211,2022-04-23,@riase,4MVHi96NZls,put coat bra called business chic,0.0,0.0,Neutral
183,183,212,2022-04-23,@riase,4MVHi96NZls,young girls dress like old women,0.0,0.1,Positive
184,184,214,2022-04-19,@jaannaaa,4MVHi96NZls,love outfit,1.0,0.5,Strongly Positive
185,185,215,2022-04-16,@michyd7981,4MVHi96NZls,husband doesnt like shoes house hes canadian canadians wear shoes house remove shoes door way love style,0.0,0.5,Strongly Positive
186,186,216,2022-04-16,@selenasophie5245,4MVHi96NZls,clothes comfy love style,0.0,0.5,Strongly Positive
187,187,218,2022-04-11,@clarahux1651,4MVHi96NZls,obsessed dress thursday know guys one similar,0.0,-0.25,Negative
188,188,219,2022-04-11,@Lovekshetra,4MVHi96NZls,remember henley acting like songs made selina,0.0,0.0,Neutral
189,189,220,2022-04-07,@alokkk.kesari,4MVHi96NZls,dressing sense chic elegant looks professional,9.0,0.3,Positive
190,190,221,2022-04-06,@faceconcepts9491,4MVHi96NZls,nailed looks sense style impeccable,1.0,0.75,Strongly Positive
191,191,222,2022-04-06,@jeneelynsoriano9023,4MVHi96NZls,definition simple elegant ways,0.0,0.25,Positive
192,192,223,2022-04-04,@kyleelijah4620,4MVHi96NZls,doesnt vogue support nicki minaj question interviewno metgala dress video even slow red carpet videos everyone gets years whats wrong support,0.0,-0.26666666666666666,Negative
193,193,224,2022-04-03,@oda_margrethe,4MVHi96NZls,seems genuine natural video,1.0,0.25,Positive
194,194,225,2022-08-12,@ashleykettner5093,4MVHi96NZls,videos,0.0,0.0,Neutral
195,195,226,2022-04-03,@amandamorana2989,4MVHi96NZls,liking shoes house canadian,0.0,0.0,Neutral
196,196,227,2022-04-03,@johnrivers6252,4MVHi96NZls,pretty cool looks,0.0,0.3,Positive
197,197,228,2022-04-01,@natasaradovanovic8045,4MVHi96NZls,simply love style never disappoints red carpet elsewhere,30.0,0.25,Positive
198,198,229,2022-03-30,@CobysCorner,4MVHi96NZls,shoes house canadian thing,0.0,0.0,Neutral
199,199,232,2022-03-25,@thiloinguyen1469,4MVHi96NZls,hailey best beautiful woman,0.0,0.925,Strongly Positive
200,200,233,2022-03-25,@thiloinguyen1469,4MVHi96NZls,love hailey much,0.0,0.35,Positive
201,201,234,2022-03-22,@mariannekenney8812,4MVHi96NZls,nice,1.0,0.6,Strongly Positive
202,202,235,2022-03-21,@jennifercochran6398,4MVHi96NZls,think great personality,0.0,0.8,Strongly Positive
203,203,236,2022-03-21,@jennifercochran6398,4MVHi96NZls,sounds weird think heels would cute jogging suit,0.0,0.0,Neutral
204,204,237,2022-03-20,@TheEberdz,4MVHi96NZls,surprisingly enjoyable,0.0,0.5,Strongly Positive
205,205,238,2022-03-20,@vincentl2841,4MVHi96NZls,prefer hailey switch thursday friday dress,0.0,0.0,Neutral
206,206,243,2022-03-08,@daisy209,4MVHi96NZls,love coats blazers,0.0,0.5,Strongly Positive
207,207,244,2022-03-08,@ecesozer6393,4MVHi96NZls,elegant adorable,0.0,0.5,Strongly Positive
208,208,245,2022-03-07,@harperjiang4779,4MVHi96NZls,item afford video pair air force,1.0,0.0,Neutral
209,209,247,2022-03-05,@heyitskc192,4MVHi96NZls,nothing impressive sure chic idk fits vogue tho,1.0,0.75,Strongly Positive
210,210,248,2022-03-04,@madikay822,4MVHi96NZls,voice calming,3.0,0.0,Neutral
211,211,249,2022-03-04,@khushipareek2950,4MVHi96NZls,best style good messy low bun like pintrest style makes sense,1.0,0.375,Positive
212,212,250,2022-03-02,@92SEASOUL,4MVHi96NZls,lovely personality great sense style,2.0,0.65,Strongly Positive
213,213,251,2022-02-25,@actuaryaltair6280,4MVHi96NZls,swear girl best style hollywood,0.0,1.0,Strongly Positive
214,214,252,2022-02-25,@user-cy4lj4pz8v,4MVHi96NZls,hayle,0.0,0.0,Neutral
215,215,253,2022-02-22,@nagisaleh1762,4MVHi96NZls,kinda looks like roblox avatar,0.0,0.0,Neutral
216,216,254,2022-02-19,@srjlfkr6251,4MVHi96NZls,monday tuesday wednesday thursday friday saturday sunday,0.0,0.0,Neutral
217,217,256,2022-02-14,@kathleenjjones3136,4MVHi96NZls,looks pretty everything wore favourite ones thursday lbdlittle black dress wednesday,0.0,0.04166666666666667,Neutral
218,218,257,2022-02-13,@user-wd6sm5fe5w,4MVHi96NZls,pls bella hadid,0.0,0.0,Neutral
219,219,258,2022-02-12,@Nad93Ya,4MVHi96NZls,pretty love style simple chic,0.0,0.25,Positive
220,220,261,2022-02-07,@mohiisnotboring,4MVHi96NZls,swear watch video every month,0.0,0.0,Neutral
221,221,263,2022-02-07,@jolenesshi,4MVHi96NZls,always using cute cool compliment words like cute haha love,0.0,0.41,Positive
222,222,264,2022-02-06,@moonangel2285,4MVHi96NZls,size jacquemus bag wearing,0.0,0.0,Neutral
223,223,265,2022-02-06,@moonangel2285,4MVHi96NZls,name jacketblazer,0.0,0.0,Neutral
