,Unnamed: 0.1,Unnamed: 0,createTimeISO,Likes,text,uniqueId,videoWebUrl,Sentiment,Sentiment_category
10521,10521,18722,2024-06-25,0,put site one gets hurt,ohshestaiz,https://www.tiktok.com/@rhode/video/7384540838187093291,0.0,Neutral
10522,10522,18723,2024-06-26,0,cause actually needs limited,thewild_banana,https://www.tiktok.com/@rhode/video/7384540838187093291,-0.03571428571428571,Neutral
10523,10523,18724,2024-06-26,0,pregnancy feels perfect beautiful perfect love,jessiecarter08,https://www.tiktok.com/@rhode/video/7384540838187093291,0.8375,Strongly Positive
10524,10524,18725,2024-06-26,0,isnt shade blush would wear thankfully cuz feel bad girls want shade limited edition see smart also,s.6xh8,https://www.tiktok.com/@rhode/video/7384540838187093291,-0.18571428571428564,Negative
10525,10525,18726,2024-06-26,0,putting people bought online release day bought minutes came still hasnt shipped,haruka05012002ura,https://www.tiktok.com/@rhode/video/7384540838187093291,0.0,Neutral
10526,10526,18728,2024-06-26,3,pimple stickers coming rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7384540838187093291,0.0,Neutral
10527,10527,18731,2024-06-27,0,thats fair,xkhadeeja,https://www.tiktok.com/@rhode/video/7384859729295707438,0.7,Strongly Positive
10528,10528,18732,2024-06-27,0,please need please put website,dumbbubbleasianbarbie,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10529,10529,18734,2024-06-26,0,paid like double already way,andreaaaaa103,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10530,10530,18735,2024-06-26,0,posted review shade,seira_j_le,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10531,10531,18737,2024-06-26,0,looks pretty name fitting,rm.lifeverse,https://www.tiktok.com/@rhode/video/7384859729295707438,0.375,Positive
10532,10532,18738,2024-06-26,0,want one bad restock everything put online,karsynarrington,https://www.tiktok.com/@rhode/video/7384859729295707438,-0.6999999999999998,Strongly Negative
10533,10533,18739,2024-06-26,0,petition jelly bean sprinkle duo,sho13ppl,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10534,10534,18740,2024-06-26,0,live nyc still get line,falcongriffith,https://www.tiktok.com/@rhode/video/7384859729295707438,0.13636363636363635,Positive
10535,10535,18741,2024-06-26,0,afford going nyc get matter much want,x4rt3p_,https://www.tiktok.com/@rhode/video/7384859729295707438,0.2,Positive
10536,10536,18742,2024-06-26,0,live ny wan na stand line hours blush already ordered everything want online,gabdesireee,https://www.tiktok.com/@rhode/video/7384859729295707438,-0.03181818181818183,Neutral
10537,10537,18743,2024-06-26,0,friend getting cause way florida,hannahhyyh,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10538,10538,18744,2024-06-26,0,please want bad,bananarose222,https://www.tiktok.com/@rhode/video/7384859729295707438,-0.6999999999999998,Strongly Negative
10539,10539,18745,2024-06-26,0,cry,.brooklyncoastal,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10540,10540,18747,2024-06-26,0,happy grabbed,seira_j_le,https://www.tiktok.com/@rhode/video/7384859729295707438,0.8,Strongly Positive
10541,10541,18748,2024-06-26,0,need stunning,ketomomcanada,https://www.tiktok.com/@rhode/video/7384859729295707438,0.5,Strongly Positive
10542,10542,18749,2024-06-26,0,popup dc next pls,janngvvv,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10543,10543,18750,2024-06-26,0,bought one lip tint definitely wouldve gotten blush,meganrizzz,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10544,10544,18751,2024-06-26,0,please let wisco girlie buy,janieee31,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10545,10545,18754,2024-06-26,0,drop online plz,torigiddings,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10546,10546,18755,2024-06-26,0,please restock core colors tints vanilla treatment,user367484531,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10547,10547,18756,2024-06-26,0,wait package arrive,cinnam0n_g1rl5,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10548,10548,18757,2024-06-26,0,need online please,kadiaz426,https://www.tiktok.com/@rhode/video/7384859729295707438,0.0,Neutral
10549,10549,18760,2024-07-04,1,meghan markle thing look pregnant,amybyers,https://www.tiktok.com/@rhode/video/7386792290494270751,0.3333333333333333,Positive
10550,10550,18761,2024-07-01,4,rhode skin care influencers sending people products free rather people actually paying products,cuspofcarabellie,https://www.tiktok.com/@rhode/video/7386792290494270751,0.2,Positive
10551,10551,18762,2024-07-01,3,please confirm ship order charged card still confirmation email nothing emailed days ago reply,cuspofcarabellie,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10552,10552,18764,2024-07-02,2,insecure nose like seems pretty always shows one angle camera,thatelle101,https://www.tiktok.com/@rhode/video/7386792290494270751,-0.125,Negative
10553,10553,18765,2024-07-02,1,love girls girl,justceee11,https://www.tiktok.com/@rhode/video/7386792290494270751,0.5,Strongly Positive
10554,10554,18766,2024-07-01,2,forgot pregnant anyways love outfit,ziyasinterlude,https://www.tiktok.com/@rhode/video/7386792290494270751,0.41666666666666663,Positive
10555,10555,18767,2024-07-02,2,takes care body keep small sexy pregnant like,mbak_zhieeeeeeeeeeeeeeee,https://www.tiktok.com/@rhode/video/7386792290494270751,0.19444444444444442,Positive
10556,10556,18769,2024-07-02,1,baby bump,saturnap,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10557,10557,18770,2024-07-02,1,haley beut gorgy fresh nice,jessica.bania,https://www.tiktok.com/@rhode/video/7386792290494270751,0.44999999999999996,Positive
10558,10558,18771,2024-07-02,1,interview gurl,faith053110,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10559,10559,18772,2024-07-02,1,interviewer looks like thumb,valfrmpeachtree,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10560,10560,18773,2024-07-01,1,serene pregnant,itsmedkek42,https://www.tiktok.com/@rhode/video/7386792290494270751,0.3333333333333333,Positive
10561,10561,18774,2024-07-01,1,literally one beautiful pregnant woman,bernadette.p.chan,https://www.tiktok.com/@rhode/video/7386792290494270751,0.5916666666666667,Strongly Positive
10562,10562,18776,2024-07-01,1,th girl,no_one_u,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10563,10563,18777,2024-07-01,1,produce coming soon,h_almansouriii,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10564,10564,18778,2024-07-02,1,say mickelangelosigh,larocky1927,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10565,10565,18779,2024-07-02,0,legit thought meant michelangelo tmnt,istalkavampire,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10566,10566,18780,2024-07-07,0,soo weird know ur pregnant show wild,userleeps,https://www.tiktok.com/@rhode/video/7386792290494270751,-0.022222222222222227,Neutral
10567,10567,18781,2024-07-02,0,hailey angel,__toluwanimi__,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10568,10568,18782,2024-07-02,0,mean girl oouuh ahh suu sweet doo cute nice stuf jujujiji ok el tiempo puede hacer cambiar,f_lrss,https://www.tiktok.com/@rhode/video/7386792290494270751,0.3275,Positive
10569,10569,18783,2024-07-06,0,mind haters love baby girl hb,user81097082850511,https://www.tiktok.com/@rhode/video/7386792290494270751,0.5,Strongly Positive
10570,10570,18784,2024-07-02,0,two girls giggling,mwcalvani,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10571,10571,18785,2024-07-02,0,need iphone phone cases,harmoniadiary,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10572,10572,18786,2024-07-05,0,hailey sweet everyone hates,mini_becky07,https://www.tiktok.com/@rhode/video/7386792290494270751,0.35,Positive
10573,10573,18788,2024-07-12,0,para phase saf,bluerose_2020,https://www.tiktok.com/@rhode/video/7386792290494270751,0.0,Neutral
10574,10574,18789,2024-07-04,0,damn love hailey bieber whole heart,trishnaser,https://www.tiktok.com/@rhode/video/7386792290494270751,0.35,Positive
10575,10575,18791,2024-06-27,214,salfok cincinnya,piitaaw,https://www.tiktok.com/@rhode/video/7381979902976822571,0.0,Neutral
10576,10576,18792,2024-06-21,7,va ser nia,pauuuuuureg,https://www.tiktok.com/@rhode/video/7381979902976822571,0.0,Neutral
10577,10577,18802,2024-06-19,7,que diosa ya basta,annierenteria17,https://www.tiktok.com/@rhode/video/7381979902976822571,0.0,Neutral
10578,10578,18807,2024-06-26,40,mba hail gimana rasanya jadi istri mastin,beluesky,https://www.tiktok.com/@rhode/video/7381979902976822571,0.0,Neutral
10579,10579,18808,2024-06-26,6,klo gw pake pasti dihujat kaya abis makan gorengan,user9040956503575,https://www.tiktok.com/@rhode/video/7381979902976822571,0.0,Neutral
10580,10580,18813,2024-06-26,6,kalo abis makan seblak terus selesai makan seblak pake peptide lip nya rhode much gak sih,sainzcarlosjr,https://www.tiktok.com/@rhode/video/7381979902976822571,0.2,Positive
10581,10581,18814,2024-06-19,5,bumil ik,blacknoddles,https://www.tiktok.com/@rhode/video/7381979902976822571,0.0,Neutral
10582,10582,18820,2024-06-21,0,ordered juice box excited,iheartessa,https://www.tiktok.com/@rhode/video/7382617280888229163,0.375,Positive
10583,10583,18822,2024-06-20,0,want blu badly,sofiina.lama,https://www.tiktok.com/@rhode/video/7382617280888229163,-0.6999999999999998,Strongly Negative
10584,10584,18823,2024-06-21,0,pls need get paid first,livelaufloki,https://www.tiktok.com/@rhode/video/7382617280888229163,0.25,Positive
10585,10585,18824,2024-06-21,0,site,vyvyvina,https://www.tiktok.com/@rhode/video/7382617280888229163,0.0,Neutral
10586,10586,18826,2024-06-20,0,wait al mine come hehehe,celina1313,https://www.tiktok.com/@rhode/video/7382617280888229163,0.0,Neutral
10587,10587,18828,2024-06-20,0,bought three blu two lip peptides glaze,baseballvr71,https://www.tiktok.com/@rhode/video/7382617280888229163,0.0,Neutral
10588,10588,18831,2024-06-20,0,pocket blu limited edition stay,alexammalpartida,https://www.tiktok.com/@rhode/video/7382617280888229163,-0.07142857142857142,Neutral
10589,10589,18833,2024-06-20,0,checkout line stressed,aznpersuasion123,https://www.tiktok.com/@rhode/video/7382617280888229163,0.0,Neutral
10590,10590,18838,2024-06-24,0,packaging,_.keepingupwithkeke._,https://www.tiktok.com/@rhode/video/7382617280888229163,0.0,Neutral
10591,10591,18839,2024-06-20,0,bought yay,shellysolorio,https://www.tiktok.com/@rhode/video/7382617280888229163,0.0,Neutral
10592,10592,18842,2024-06-20,0,get multiple bundles bc know enjoy one shade,evileyelashco,https://www.tiktok.com/@rhode/video/7382617280888229163,0.2,Positive
10593,10593,18843,2024-06-21,0,please get toast restocked thats one shade live without,babyqueenxjaz,https://www.tiktok.com/@rhode/video/7382617280888229163,0.13636363636363635,Positive
10594,10594,18844,2024-06-23,0,really want one,waffliesy,https://www.tiktok.com/@rhode/video/7382617280888229163,0.2,Positive
10595,10595,18845,2024-06-22,0,bought shades wait,cecequinns,https://www.tiktok.com/@rhode/video/7382617280888229163,0.0,Neutral
10596,10596,18847,2024-06-20,0,pocket blu limited edition lip tints,varsitytrackstar,https://www.tiktok.com/@rhode/video/7382617280888229163,-0.07142857142857142,Neutral
10597,10597,18848,2024-06-21,0,know guys launched new product excited order hope come skin tint highlight,jday89,https://www.tiktok.com/@rhode/video/7382617280888229163,0.2556818181818182,Positive
10598,10598,18852,2024-06-21,0,quando chega rhode skin brasil,jennifer_santtos_,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10599,10599,18855,2024-06-21,0,hailey sabe muito,lrdrizzy,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10600,10600,18858,2024-06-30,0,oloko,mafeerr_17,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10601,10601,18859,2024-06-21,0,msica,florinexata,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10602,10602,18863,2024-06-22,0,msc arrasou diva,aandressas_,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10603,10603,18871,2024-06-20,0,cousin brasil need blush,alynea25,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10604,10604,18874,2024-06-21,0,vem pro brasil logo please,anabiareiss,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10605,10605,18875,2024-07-04,0,come brazil please rede,apl.santana,https://www.tiktok.com/@rhode/video/7382410822250745119,0.0,Neutral
10606,10606,18876,2024-06-21,0,msica hahahaha,elihpachecowz,https://www.tiktok.com/@rhode/video/7382410822250745119,0.2,Positive
10607,10607,18881,2024-06-22,0,going next wednesday,natafoss,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10608,10608,18883,2024-06-23,0,monday,sadiebelva,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10609,10609,18885,2024-06-23,0,need one la rhode skin,__.smc,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10610,10610,18886,2024-06-23,0,opens birthday,itsgracielouu,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10611,10611,18887,2024-06-23,0,literally booked flight nyc leaving friday,ari.valverdee,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10612,10612,18888,2024-06-23,0,ima,sheilo.b.m,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10613,10613,18891,2024-06-23,0,ever something boston ill first one,meliarelis11,https://www.tiktok.com/@rhode/video/7383360227304918314,-0.125,Negative
10614,10614,18893,2024-06-23,0,josie prits go,callmecupcake367,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10615,10615,18894,2024-06-22,0,wan na fly new york back,_valeriecantu,https://www.tiktok.com/@rhode/video/7383360227304918314,0.1840909090909091,Positive
10616,10616,18896,2024-06-22,0,rylee need go,lailalevin,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10617,10617,18897,2024-06-22,0,going excited,defintleynotsarahhh,https://www.tiktok.com/@rhode/video/7383360227304918314,0.375,Positive
10618,10618,18899,2024-06-24,0,pls ship order,ishigonzaales,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10619,10619,18900,2024-06-23,0,maya wna go pop,viv1anrae,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10620,10620,18901,2024-06-23,0,ok need go,stef4niace,https://www.tiktok.com/@rhode/video/7383360227304918314,0.5,Strongly Positive
10621,10621,18906,2024-06-24,0,lets get pocket sized pop chicago,tatyannahoward1,https://www.tiktok.com/@rhode/video/7383360227304918314,0.0,Neutral
10622,10622,18911,2024-06-24,0,daniela,greekyogurtgoddess,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10623,10623,18912,2024-06-23,0,zo,sarwolfy,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10624,10624,18918,2024-06-23,2,jb try actually go,jazzilgy,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10625,10625,18920,2024-06-23,1,born midwest,thatonevirgobitch,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10626,10626,18923,2024-06-23,0,boston next please,bunny.chanel_,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10627,10627,18924,2024-06-22,0,upstate city,maddiegrace4201,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10628,10628,18925,2024-06-22,2,see queen,jennamilukas,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10629,10629,18926,2024-06-23,0,juju,luuv4lils,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10630,10630,18928,2024-06-22,1,please come back fal,anastasia.cassidy,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10631,10631,18929,2024-06-22,1,see tuesday,selenegodinez4,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10632,10632,18932,2024-06-22,1,pimple patches coming,ellie_kwong,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10633,10633,18934,2024-06-22,1,please come az,yayyitsfay,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10634,10634,18936,2024-06-24,0,pimple patches must,danaa.salehh,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10635,10635,18938,2024-06-24,0,wowowowow,dianatls,https://www.tiktok.com/@rhode/video/7383380656727919914,0.0,Neutral
10636,10636,18940,2024-06-24,0,yes hunny,popcult.2,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10637,10637,18944,2024-06-24,0,hope make,carol.dailyvlogs,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10638,10638,18945,2024-06-24,0,need toast restock hailey bieber rhode skin,tcjgfkydutd344,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10639,10639,18946,2024-06-24,0,live uk new shade going thinking,imsohaha,https://www.tiktok.com/@rhode/video/7383850187329899819,0.13636363636363635,Positive
10640,10640,18947,2024-06-24,0,love much rhode love products love guys much,navapatchranant,https://www.tiktok.com/@rhode/video/7383850187329899819,0.38,Positive
10641,10641,18948,2024-06-24,0,rhode store new york traveling days wouldnt want miss even maps hailey bieber,luanaqu3,https://www.tiktok.com/@rhode/video/7383850187329899819,0.13636363636363635,Positive
10642,10642,18950,2024-06-24,0,bring rhode belgium,hanne_cl1990,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10643,10643,18952,2024-06-24,0,please please please put sprinkle shade online states lines long drive hours wait,erinthompsn,https://www.tiktok.com/@rhode/video/7383850187329899819,-0.05,Neutral
10644,10644,18953,2024-06-24,0,visiting new york holiday missed couple days sad,v.alyse_,https://www.tiktok.com/@rhode/video/7383850187329899819,-0.18181818181818182,Negative
10645,10645,18954,2024-06-24,0,bella,vdelvalle_10,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10646,10646,18955,2024-06-24,0,need sefora please,albtool._,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10647,10647,18959,2024-06-24,0,id love go paris hailey bieber rhode skin,haileybfx,https://www.tiktok.com/@rhode/video/7383850187329899819,0.5,Strongly Positive
10648,10648,18960,2024-06-24,0,id love go paris,haileybfx,https://www.tiktok.com/@rhode/video/7383850187329899819,0.5,Strongly Positive
10649,10649,18961,2024-06-24,0,caroline may friday,_gabbythomas,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10650,10650,18963,2024-06-24,0,need pop canada,rebeccavxo,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10651,10651,18965,2024-06-24,0,wishg,harmoniadiary,https://www.tiktok.com/@rhode/video/7383850187329899819,0.0,Neutral
10652,10652,18966,2024-06-24,0,anyone europe going see popup shop would purchase items unfortunately available country,majavitaonic,https://www.tiktok.com/@rhode/video/7383850187329899819,0.4,Positive
10653,10653,18968,2024-06-24,0,hailey youre wow,fa96dh_,https://www.tiktok.com/@rhode/video/7383850187329899819,0.1,Positive
10654,10654,18970,2024-06-25,0,aw please next malaysia,choi_jaeah,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10655,10655,18973,2024-06-24,0,paulaq ja fr,misicka0_0,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10656,10656,18976,2024-06-24,0,mayra sad diay guro ga moalboal ka oy kc,aangelicante,https://www.tiktok.com/@rhode/video/7384098569147436331,-0.5,Negative
10657,10657,18979,2024-06-25,0,ala,heyrhodie,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10658,10658,18982,2024-08-03,0,yeheliabargel,noa_mizrahi__,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10659,10659,18983,2024-06-27,0,mxico pls,miich28_,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10660,10660,18985,2024-06-25,0,sm,user237854917,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10661,10661,18986,2024-06-25,0,ddox ojal valga la pena ir,camiaguas_,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10662,10662,18988,2024-06-26,0,jann grabi,ynatorres,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10663,10663,18992,2024-06-24,1,stripsok,dszzysb,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10664,10664,18993,2024-06-24,1,aves,siiennamurphyy,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10665,10665,18994,2024-07-02,0,aly,elihlwrites,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10666,10666,18996,2024-07-09,0,kiia wan na move badd,helmisofiaa,https://www.tiktok.com/@rhode/video/7384098569147436331,-0.2,Negative
10667,10667,18999,2024-06-24,0,terry,livcaditz,https://www.tiktok.com/@rhode/video/7384098569147436331,0.0,Neutral
10668,10668,19000,2024-06-24,0,ice shape see,justkaypt,https://www.tiktok.com/@rhode/video/7384170301266955563,0.0,Neutral
10669,10669,19001,2024-06-25,0,make face masks make smell good,roxykorckk77,https://www.tiktok.com/@rhode/video/7384170301266955563,0.7,Strongly Positive
10670,10670,19002,2024-06-24,0,jelly beann,brookie_2011,https://www.tiktok.com/@rhode/video/7384170301266955563,0.0,Neutral
10671,10671,19007,2024-06-24,1,rhode skin hailey bieber bring sprinkle,penelope.castro03,https://www.tiktok.com/@rhode/video/7384170301266955563,0.0,Neutral
10672,10672,19016,2024-06-26,0,pls road indonesia,seraphimera,https://www.tiktok.com/@rhode/video/7384170301266955563,0.0,Neutral
10673,10673,19019,2024-06-29,4,iriss zo moet het iris,igotsileksheart,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10674,10674,19020,2024-06-27,3,melii chasch du das,user9576177010254,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10675,10675,19021,2024-06-30,2,ella eskildsen kan vi please prve,rosavernholm,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10676,10676,19022,2024-06-28,1,esmee zo kan het ook,halaaa_030,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10677,10677,19023,2024-06-30,2,fien fien probeer dit een,e_en_d,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10678,10678,19024,2024-06-27,2,sh ik moet moet moet zon rhode hoesje hebben,xm_d0341,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10679,10679,19025,2024-06-29,1,bij aar lukt da lik wel beter,.dina_degr,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10680,10680,19027,2024-06-28,1,maayan,adva.h,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10681,10681,19028,2024-06-28,1,ezi denk je dat je dit kan,anne.024.x,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10682,10682,19029,2024-06-29,4,je kiff fait,ness08051,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10683,10683,19032,2024-06-26,3,victoria oui,stylishquest,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10684,10684,19034,2024-07-22,1,wanessacelestrino sabe fazer amiga,deboramelissadeby,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10685,10685,19038,2024-06-30,1,lluvkendi profile sa life,bionnem,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10686,10686,19040,2024-07-06,1,nutribri aura dicen,fabiely7,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10687,10687,19043,2024-06-26,1,vera njera rifate,xim3jm,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10688,10688,19044,2024-06-25,2,name del mix de msica,swettkiss777,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10689,10689,19047,2024-07-22,1,sofie dit zo mooi ik wil dit doen,eline.dejong,https://www.tiktok.com/@rhode/video/7383774567933775146,0.0,Neutral
10690,10690,19049,2024-06-24,0,hopefully gets wider release point pretty,nancys_37,https://www.tiktok.com/@rhode/video/7384108618938912042,0.25,Positive
10691,10691,19055,2024-06-25,1,need website,leighannesheila,https://www.tiktok.com/@rhode/video/7384108618938912042,0.0,Neutral
10692,10692,19058,2024-06-24,2,needs make highlighters names would glazing milk strawberry glaze etc,rujina97,https://www.tiktok.com/@rhode/video/7384108618938912042,0.0,Neutral
10693,10693,19059,2024-06-24,1,liv ah,clara._rose1,https://www.tiktok.com/@rhode/video/7384108618938912042,0.0,Neutral
10694,10694,19060,2024-06-24,1,ergh beautiful glowing,annekaladwa,https://www.tiktok.com/@rhode/video/7384108618938912042,0.85,Strongly Positive
10695,10695,19062,2024-06-24,1,alisamckittrick,elapezuk,https://www.tiktok.com/@rhode/video/7384108618938912042,0.0,Neutral
10696,10696,19067,2024-06-26,0,girl put barrier restore cream cause results sickening stressed cause sell uk beg new york bestie bring everytime comes,withlovebets,https://www.tiktok.com/@rhode/video/7384108618938912042,-0.38181818181818183,Negative
10697,10697,19074,2024-06-26,0,pls bring sprinkle blush uk,taamira02,https://www.tiktok.com/@rhode/video/7384108618938912042,0.0,Neutral
10698,10698,19080,2024-07-19,0,want giant props cute,dinkypoo92,https://www.tiktok.com/@rhode/video/7380395843951594794,0.25,Positive
10699,10699,19082,2024-07-07,0,woman,mimicalero,https://www.tiktok.com/@rhode/video/7380395843951594794,0.0,Neutral
10700,10700,19083,2024-06-17,0,first saw pics whole time thought edit didnt know real life big,arupo02,https://www.tiktok.com/@rhode/video/7380395843951594794,0.1625,Positive
10701,10701,19087,2024-06-18,0,haha love,lucy06428,https://www.tiktok.com/@rhode/video/7380395843951594794,0.35,Positive
10702,10702,19088,2024-06-21,0,yvesbizzlesonz everytime see funs,declineliltjay,https://www.tiktok.com/@rhode/video/7380395843951594794,0.0,Neutral
10703,10703,19089,2024-06-17,0,beautiful girl,user3789096967862,https://www.tiktok.com/@rhode/video/7380395843951594794,0.85,Strongly Positive
10704,10704,19090,2024-07-14,0,mom mom pr rhode skin,jasminmendozaz,https://www.tiktok.com/@rhode/video/7380395843951594794,0.0,Neutral
10705,10705,19091,2024-07-09,0,rhode country sell fast wassouth afrika,regan_wie,https://www.tiktok.com/@rhode/video/7380395843951594794,0.2,Positive
10706,10706,19094,2024-07-10,0,wow thats pretty cool,farzana_vallie,https://www.tiktok.com/@rhode/video/7380395843951594794,0.2333333333333333,Positive
10707,10707,19095,2024-07-31,0,one favorite brand,zehragizem0209,https://www.tiktok.com/@rhode/video/7380395843951594794,0.5,Strongly Positive
10708,10708,19097,2024-07-07,0,would take home glowing,_ohmyitsme,https://www.tiktok.com/@rhode/video/7380395843951594794,0.0,Neutral
10709,10709,19098,2024-07-12,0,mum,amanda_0.0.0.0,https://www.tiktok.com/@rhode/video/7380395843951594794,0.0,Neutral
10710,10710,19099,2024-06-22,0,love way smiles pretty,mj11979,https://www.tiktok.com/@rhode/video/7380395843951594794,0.375,Positive
10711,10711,19101,2024-07-10,0,quen,salafeer,https://www.tiktok.com/@rhode/video/7380395843951594794,0.0,Neutral
10712,10712,19107,2024-07-08,0,love rhodes products,anamb0219,https://www.tiktok.com/@rhode/video/7380395843951594794,0.5,Strongly Positive
10713,10713,19108,2024-06-14,1,mexico please,jaquesita.mt,https://www.tiktok.com/@rhode/video/7380392798945627434,0.0,Neutral
10714,10714,19109,2024-06-14,1,lip tints summer excited,autumn_schwertfeger,https://www.tiktok.com/@rhode/video/7380392798945627434,0.375,Positive
