,Unnamed: 0,createTimeISO,Likes,text,uniqueId,videoWebUrl
247,303,2024-07-30,1,start relying customer emails ignoring weeks multiple complaints instagram saying awful customer service,nico_april_,https://www.tiktok.com/@rhode/video/7396742478075923755
248,304,2024-07-29,2,package month,amirahh.otulanaa,https://www.tiktok.com/@rhode/video/7396742478075923755
249,305,2024-07-28,1,please want salty tan,2rr.03,https://www.tiktok.com/@rhode/video/7396742478075923755
250,306,2024-07-29,0,blush choked please check post appreciating social media feed,marketing.with.m,https://www.tiktok.com/@rhode/video/7396742478075923755
251,307,2024-07-29,303,rhode phone case soft pink,ohdiormodel,https://www.tiktok.com/@rhode/video/7397182370798980383
252,308,2024-07-30,21,wish scent pls create lip tint scent,user673829261,https://www.tiktok.com/@rhode/video/7397182370798980383
253,309,2024-07-29,78,please make mint lip treatment,luvleyhannae,https://www.tiktok.com/@rhode/video/7397182370798980383
254,310,2024-07-31,5,rhod cases sizes beg,rhodegirlyy,https://www.tiktok.com/@rhode/video/7397182370798980383
255,312,2024-07-30,8,love shortcake lippie perfect glossy pink,_annvaz,https://www.tiktok.com/@rhode/video/7397182370798980383
256,313,2024-08-01,6,rhode never reply fans comments tagged videos,pinkmakeupera,https://www.tiktok.com/@rhode/video/7397182370798980383
257,314,2024-08-02,2,feel like money could scented,amanda9720070,https://www.tiktok.com/@rhode/video/7397182370798980383
258,315,2024-08-01,3,bring back jelly bean pls,cass.lauria,https://www.tiktok.com/@rhode/video/7397182370798980383
259,316,2024-07-29,3,need road kuwait,babylemon236,https://www.tiktok.com/@rhode/video/7397182370798980383
260,317,2024-07-29,2,want,maggieebeauty,https://www.tiktok.com/@rhode/video/7397182370798980383
261,318,2024-08-01,1,yes pretty please cherry top,_josiesglam,https://www.tiktok.com/@rhode/video/7397182370798980383
262,319,2024-07-30,2,vibes,glow_with_vee,https://www.tiktok.com/@rhode/video/7397182370798980383
263,320,2024-07-29,2,live rhode much,gabriela_.7774,https://www.tiktok.com/@rhode/video/7397182370798980383
264,321,2024-07-29,1,craved,iam_soid11,https://www.tiktok.com/@rhode/video/7397182370798980383
265,324,2024-08-04,1,ordered phone case matching lip tint,4.ever.kristene,https://www.tiktok.com/@rhode/video/7397182370798980383
266,325,2024-08-02,1,need work pr team asap,rayahnafraijo,https://www.tiktok.com/@rhode/video/7397182370798980383
267,326,2024-07-29,8,make soft pink one pls,ohdiormodel,https://www.tiktok.com/@rhode/video/7397182370798980383
268,331,2024-08-01,0,ice cream,cindy78579,https://www.tiktok.com/@rhode/video/7397182370798980383
269,332,2024-08-01,0,bought phone case forgot buy lip glaze,falcongriffith,https://www.tiktok.com/@rhode/video/7397182370798980383
270,333,2024-07-30,0,shortcake yummy,anothergirlsdiary,https://www.tiktok.com/@rhode/video/7397182370798980383
271,334,2024-08-01,1,ugh yes pls,echoraphael,https://www.tiktok.com/@rhode/video/7397182370798980383
272,335,2024-08-02,0,jellybean strawberry,jday89,https://www.tiktok.com/@rhode/video/7397182370798980383
273,336,2024-07-30,0,please iphone case lip gloss keep ice cream,marijanasedlak,https://www.tiktok.com/@rhode/video/7397182370798980383
274,337,2024-07-29,18,rhode make salty tan unlimited shade please,mwounie,https://www.tiktok.com/@rhode/video/7397141323590929694
275,339,2024-07-29,2,rhode make phone case iphone pro love products,goofygoober0828,https://www.tiktok.com/@rhode/video/7397141323590929694
276,340,2024-07-29,6,mom ordered skincare kit blush lip balmso excited,_victoriacrijanovschi,https://www.tiktok.com/@rhode/video/7397141323590929694
277,342,2024-07-29,4,shades mix together get colour similiar sprinkle blush,danah.ec,https://www.tiktok.com/@rhode/video/7397141323590929694
278,344,2024-07-29,4,luv rhode early,theyluv_biscut,https://www.tiktok.com/@rhode/video/7397141323590929694
279,345,2024-07-29,1,whos mesmerizing,ariana_jennyy,https://www.tiktok.com/@rhode/video/7397141323590929694
280,346,2024-07-29,1,spicy marg gorgeous,sonakaz,https://www.tiktok.com/@rhode/video/7397141323590929694
281,348,2024-07-29,0,wanted order could someone reply takes heavy makeup applying,ssupersssecretprivv,https://www.tiktok.com/@rhode/video/7397141323590929694
282,349,2024-07-29,0,rhode skin come denmark portugal please,tecassofia,https://www.tiktok.com/@rhode/video/7397141323590929694
283,350,2024-08-01,0,looks stunning,adjanitings,https://www.tiktok.com/@rhode/video/7397141323590929694
284,351,2024-07-30,0,love skin,favouritemiller0,https://www.tiktok.com/@rhode/video/7397141323590929694
285,354,2024-07-29,2,never got order confirmation email order placed days ago sos pls help,pinotmoir,https://www.tiktok.com/@rhode/video/7397141323590929694
286,362,2024-07-29,1,early likes,yk_its_sabrina,https://www.tiktok.com/@rhode/video/7397141323590929694
287,363,2024-07-30,0,hm,hudasaad65,https://www.tiktok.com/@rhode/video/7397141323590929694
288,364,2024-07-29,3,launch pimple stickers sprinkle lip contour hailey bieber rhode skin,penelope.castro03,https://www.tiktok.com/@rhode/video/7397141323590929694
289,366,2024-07-29,2,check dm,mariahs.spam6,https://www.tiktok.com/@rhode/video/7397141323590929694
290,367,2024-08-01,18,ok bring back jellybean thx,preasaurus,https://www.tiktok.com/@rhode/video/7397947439979810078
291,370,2024-08-01,6,never got hands jellybean pls make core product well,dojaewoo,https://www.tiktok.com/@rhode/video/7397947439979810078
292,371,2024-08-01,9,jelly bean would match perfectly btw,mytearsricoshit,https://www.tiktok.com/@rhode/video/7397947439979810078
293,372,2024-07-30,7,love guys sm,evarankiin,https://www.tiktok.com/@rhode/video/7397228467185536286
294,373,2024-07-30,2,texting sister skin brc bought months ago changed skin love need buy rest line def became rhode fan,damarismontoyam,https://www.tiktok.com/@rhode/video/7397228467185536286
295,376,2024-08-01,0,beautiful blu,thee_way1,https://www.tiktok.com/@rhode/video/7397228467185536286
296,377,2024-07-30,0,please ship denmark,kristinerr_,https://www.tiktok.com/@rhode/video/7397228467185536286
297,378,2024-07-30,0,stunning wish shipped new zealand,fitness.richness,https://www.tiktok.com/@rhode/video/7397228467185536286
298,379,2024-07-30,0,blu good,amelia14785,https://www.tiktok.com/@rhode/video/7397228467185536286
299,380,2024-07-30,0,full pocket blush set back stock ta set alarm need asap,xoxomajbritte,https://www.tiktok.com/@rhode/video/7397228467185536286
300,381,2024-07-30,0,want strawberry glaze,oddenoughh,https://www.tiktok.com/@rhode/video/7397228467185536286
301,383,2024-07-31,0,magic,user389241309,https://www.tiktok.com/@rhode/video/7397228467185536286
302,384,2024-07-30,1,please get reply,l1zaa_5315,https://www.tiktok.com/@rhode/video/7397228467185536286
303,385,2024-07-30,2,first plis say hi,mina.sherko,https://www.tiktok.com/@rhode/video/7397228467185536286
304,386,2024-07-30,2,need salty tan please,2rr.03,https://www.tiktok.com/@rhode/video/7397228467185536286
305,395,2024-07-30,2,launch pimple stickers sprinkle lip contour pop others countries please rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7397228467185536286
306,397,2024-07-30,3,answer emails emailing emailing since july nd rhode skin hailey bieber,madalinemmurray,https://www.tiktok.com/@rhode/video/7397228467185536286
307,398,2024-07-30,2,order weeks ago still hasnt shipped,sarbear_30,https://www.tiktok.com/@rhode/video/7397228467185536286
308,399,2024-08-01,0,remember thank mother pat mcgrath showing hailey palm trick,mariakelsi3,https://www.tiktok.com/@rhode/video/7397228467185536286
309,400,2024-07-31,6,europe needs rhode,dkhomersimpsons,https://www.tiktok.com/@rhode/video/7397599688423132447
310,401,2024-07-31,6,salty tan restock plz,ajackieee,https://www.tiktok.com/@rhode/video/7397599688423132447
311,402,2024-07-31,3,summer dreams,maggieebeauty,https://www.tiktok.com/@rhode/video/7397599688423132447
312,404,2024-07-31,1,relaxing,rmc._10,https://www.tiktok.com/@rhode/video/7397599688423132447
313,405,2024-07-31,1,love products much,theitgirl080,https://www.tiktok.com/@rhode/video/7397599688423132447
314,406,2024-07-31,0,need rhode switzerland,swt.dianaaa,https://www.tiktok.com/@rhode/video/7397599688423132447
315,407,2024-07-31,0,need brand sephora please,dianamps1004,https://www.tiktok.com/@rhode/video/7397599688423132447
316,415,2024-07-31,0,package coming pleaswwsrree,stephaniesjsnsjjcnsjajx,https://www.tiktok.com/@rhode/video/7397599688423132447
317,416,2024-07-31,0,yo fami got eminent proposal yousend dmand see youd like give shot,successful_kelvin_fx,https://www.tiktok.com/@rhode/video/7397599688423132447
318,417,2024-07-31,2,hailey bieber rhode skin launch pimple stickers sprinkle lip contour please,penelope.castro03,https://www.tiktok.com/@rhode/video/7397599688423132447
319,418,2024-07-31,1,anyone know moisturizing,sofialinnhts,https://www.tiktok.com/@rhode/video/7397599688423132447
320,419,2024-08-01,1,bring back jelly bean,hauls5660,https://www.tiktok.com/@rhode/video/7397599688423132447
321,420,2024-07-31,2,beautiful blu news case news lips tints hailey bieber rhode skin,penelope.castro03,https://www.tiktok.com/@rhode/video/7397599688423132447
322,422,2024-08-02,1,toasted teddy restocked,mckinzieac,https://www.tiktok.com/@rhode/video/7397507177381973279
323,423,2024-08-01,1,toasted teddy looks good,daniellaloveslittlekids,https://www.tiktok.com/@rhode/video/7397507177381973279
324,424,2024-07-31,1,immediately trying,thehennaali,https://www.tiktok.com/@rhode/video/7397507177381973279
325,425,2024-07-30,2,please ship turkey gon na cry,iremisko1,https://www.tiktok.com/@rhode/video/7397507177381973279
326,426,2024-07-30,3,wow,hllammers,https://www.tiktok.com/@rhode/video/7397507177381973279
327,428,2024-07-30,1,need try,anothergirlsdiary,https://www.tiktok.com/@rhode/video/7397507177381973279
328,429,2024-07-30,2,skin,favouritemiller0,https://www.tiktok.com/@rhode/video/7397507177381973279
329,431,2024-07-30,1,trying immediately,_allurella,https://www.tiktok.com/@rhode/video/7397507177381973279
330,434,2024-07-30,0,bring back strawberry glaze,oddenoughh,https://www.tiktok.com/@rhode/video/7397507177381973279
331,435,2024-07-30,0,please come sweden,sh_itsm3,https://www.tiktok.com/@rhode/video/7397507177381973279
332,437,2024-07-30,5,manifesting pr day,majoxandy,https://www.tiktok.com/@rhode/video/7397507177381973279
333,442,2024-08-01,0,pls restock sprinkle,jenniee.kiim,https://www.tiktok.com/@rhode/video/7397507177381973279
334,443,2024-07-30,2,hailey bieber rhode skin sephora,penelope.castro03,https://www.tiktok.com/@rhode/video/7397507177381973279
335,447,2024-07-30,4,answer ur emails,mszoeh,https://www.tiktok.com/@rhode/video/7397507177381973279
336,449,2024-08-01,0,need toasted teddy back,emersonroses,https://www.tiktok.com/@rhode/video/7397507177381973279
337,450,2024-07-30,3,launch pimple stickers sprinkle lip contour please hailey bieber rhode skin,penelope.castro03,https://www.tiktok.com/@rhode/video/7397507177381973279
338,451,2024-08-01,2,love queen,iamnotrubisalas_,https://www.tiktok.com/@rhode/video/7398207245034523935
339,452,2024-08-01,2,love mama,jessicajaquezs,https://www.tiktok.com/@rhode/video/7398207245034523935
340,455,2024-08-01,1,eek excited try bought sprinkle freckle,chareverts,https://www.tiktok.com/@rhode/video/7398207245034523935
341,456,2024-08-01,2,need please restock,sandrapcno,https://www.tiktok.com/@rhode/video/7398207245034523935
342,457,2024-08-01,1,packaging would look much cuter switched color cool toned baby blue suggestion anyways love blu,whoops.loops,https://www.tiktok.com/@rhode/video/7398207245034523935
343,458,2024-08-01,2,yes believe able get one sold fast,jenniwaid7,https://www.tiktok.com/@rhode/video/7398207245034523935
344,459,2024-08-02,0,please restock salty tan toasted teddy,y32567,https://www.tiktok.com/@rhode/video/7397666982872517919
345,460,2024-08-02,0,like video,fatimawaseem_2006,https://www.tiktok.com/@rhode/video/7397666982872517919
346,462,2024-07-31,0,look soo nice would love tryunfortunately buy rhode skin products country latvia,megijapa,https://www.tiktok.com/@rhode/video/7397666982872517919
347,463,2024-08-03,0,ship sweden,nikki.bonnier,https://www.tiktok.com/@rhode/video/7397666982872517919
348,464,2024-07-31,0,need every shade,alejandraxmrll,https://www.tiktok.com/@rhode/video/7397666982872517919
349,465,2024-08-05,0,absolutely love,shaylenee.s,https://www.tiktok.com/@rhode/video/7397666982872517919
350,466,2024-08-02,0,love guava spritz much much pigmented expected,sierra.reynolds7,https://www.tiktok.com/@rhode/video/7397666982872517919
351,467,2024-08-01,5,cart sold,strawberry_shalyn,https://www.tiktok.com/@rhode/video/7398205326908001566
352,468,2024-08-01,4,excited try,ashleighmpadgett,https://www.tiktok.com/@rhode/video/7398205326908001566
353,469,2024-08-01,5,bag secured,mags_lucy31,https://www.tiktok.com/@rhode/video/7398205326908001566
354,470,2024-08-01,3,secured salted caramel lip treatment,jascristine,https://www.tiktok.com/@rhode/video/7398205326908001566
355,471,2024-08-01,1,glad got hands,dumbbubbleasianbarbie,https://www.tiktok.com/@rhode/video/7398205326908001566
356,472,2024-08-03,0,war,eveemall,https://www.tiktok.com/@rhode/video/7398205326908001566
357,473,2024-08-02,0,please portugal,t1nna.o,https://www.tiktok.com/@rhode/video/7398218317787368735
358,476,2024-08-01,0,wait g,laurac2811,https://www.tiktok.com/@rhode/video/7398218317787368735
359,481,2024-08-01,6,min dropped already sold,larissa.martinez1,https://www.tiktok.com/@rhode/video/7398218317787368735
360,482,2024-08-02,1,call restock please please,jordyjacob,https://www.tiktok.com/@rhode/video/7398218317787368735
361,483,2024-07-31,5,make bronzer,j.amalia,https://www.tiktok.com/@rhode/video/7397831957498891550
362,484,2024-07-31,5,restock toasted teddy plz,iluvpotatoes070,https://www.tiktok.com/@rhode/video/7397831957498891550
363,485,2024-07-31,1,perfect passion fruit back please,daliabuenrostro,https://www.tiktok.com/@rhode/video/7397831957498891550
364,486,2024-07-31,3,gon na cry didnt yes,bahashaha1,https://www.tiktok.com/@rhode/video/7397831957498891550
365,487,2024-07-31,13,wait also get watermelon peptide back stock pretty please,chaantll,https://www.tiktok.com/@rhode/video/7397831957498891550
366,488,2024-07-31,6,got text right swiped video,laurliz16,https://www.tiktok.com/@rhode/video/7397831957498891550
367,489,2024-07-31,1,rhode lip liner next please,auudrey.rgr,https://www.tiktok.com/@rhode/video/7397831957498891550
368,490,2024-08-05,0,melts like dream,thejans_review,https://www.tiktok.com/@rhode/video/7397831957498891550
369,491,2024-07-31,1,please ship countries europe,swt.dianaaa,https://www.tiktok.com/@rhode/video/7397831957498891550
370,492,2024-07-31,2,thats need,emilie.voge,https://www.tiktok.com/@rhode/video/7397831957498891550
371,493,2024-07-31,1,world wide shipping please,rowanmo_,https://www.tiktok.com/@rhode/video/7397831957498891550
372,496,2024-07-26,7,restocking sleepy girl,noornalam,https://www.tiktok.com/@rhode/video/7395696638427188511
373,497,2024-07-26,1,case becomes really loose ive two months,flaaviaad,https://www.tiktok.com/@rhode/video/7395696638427188511
374,498,2024-07-25,2,list,whooevenislaylah,https://www.tiktok.com/@rhode/video/7395696638427188511
375,500,2024-07-26,1,literally obsessed,louise_lpm2,https://www.tiktok.com/@rhode/video/7395696638427188511
376,502,2024-07-26,1,rhode get pr,nana73578,https://www.tiktok.com/@rhode/video/7395696638427188511
377,503,2024-07-26,1,day asking rhode pretty please cherry top ship new zealand really want chance try products,zoe_bryers,https://www.tiktok.com/@rhode/video/7395696638427188511
378,505,2024-07-29,0,mkaeup bag pls,elliee.reed,https://www.tiktok.com/@rhode/video/7395696638427188511
379,506,2024-07-25,0,rhode booth spain madrid coming soon please,carmen.lopez.snch,https://www.tiktok.com/@rhode/video/7395696638427188511
380,507,2024-07-26,0,need vacation,beckaz_,https://www.tiktok.com/@rhode/video/7395696638427188511
381,508,2024-07-26,0,come norway,okayhellohru,https://www.tiktok.com/@rhode/video/7395696638427188511
382,509,2024-07-26,0,please come australia love brand would especially well mecca,alexisdennis22,https://www.tiktok.com/@rhode/video/7395696638427188511
